Order_ID, Date_, Subtotal, Tip, Coupon_Code
12998,2023-1-25,37.5,0.23,
12999,2023-1-25,52.5,2.55,
13000,2023-1-26,60.0,4.68,
13001,2023-1-26,32.5,3.49,
13002,2023-1-26,55.0,2.4,
13003,2023-1-26,35.0,4.72,
13004,2023-1-26,40,1.39,
13005,2023-1-26,30,2.68,
13006,2023-1-26,40,0.22,
13007,2023-1-26,12.5,3.87,
13008,2023-1-26,42.5,0.83,
13009,2023-1-26,12.5,2.69,
13010,2023-1-26,22.5,1.0,
13011,2023-1-26,47.5,4.13,
13012,2023-1-26,32.5,0.12,
13013,2023-1-26,30,3.35,
13014,2023-1-26,12.5,0.2,
13015,2023-1-26,32.5,0.14,
13016,2023-1-26,42.5,0.13,
13017,2023-1-26,22.5,2.69,
13018,2023-1-26,10,1.93,
13019,2023-1-26,35.0,1.63,
13020,2023-1-26,20,1.68,
13021,2023-1-26,10,0.94,
13022,2023-1-26,52.5,4.34,
13023,2023-1-26,52.5,1.51,
13024,2023-1-26,32.5,1.81,
13025,2023-1-26,40,0.07,
13026,2023-1-26,57.5,3.26,
13027,2023-1-26,35.0,0.02,
13028,2023-1-26,57.5,1.68,
13029,2023-1-26,20,3.34,
13030,2023-1-26,12.5,1.83,
13031,2023-1-26,60.0,0.92,
13032,2023-1-26,32.5,4.2,
13033,2023-1-26,10,0.11,
13034,2023-1-26,12.5,1.89,
13035,2023-1-26,12.5,3.75,
13036,2023-1-26,20,3.88,
13037,2023-1-26,32.5,0.5,
13038,2023-1-26,42.5,1.84,
13039,2023-1-26,60.0,2.3,
13040,2023-1-26,42.5,1.69,
13041,2023-1-26,47.5,1.22,
13042,2023-1-26,12.5,0.63,
13043,2023-1-26,12.5,1.79,
13044,2023-1-26,50.0,3.74,
13045,2023-1-26,22.5,2.88,
13046,2023-1-26,10,1.23,
13047,2023-1-26,32.5,2.06,
13048,2023-1-26,25.0,0.01,
13049,2023-1-26,35.0,3.58,
13050,2023-1-26,12.5,2.8,
13051,2023-1-26,42.5,0.61,
13052,2023-1-26,57.5,3.68,
13053,2023-1-26,12.5,3.89,
13054,2023-1-26,57.5,0.51,
13055,2023-1-26,22.5,2.19,
13056,2023-1-26,12.5,4.52,
13057,2023-1-26,45.0,4.87,
13058,2023-1-26,10,1.91,
13059,2023-1-26,47.5,3.93,
13060,2023-1-26,12.5,4.09,
13061,2023-1-26,60.0,0.0,
13062,2023-1-26,52.5,3.14,
13063,2023-1-26,12.5,3.43,
13064,2023-1-26,45.0,4.14,
13065,2023-1-26,25.0,1.28,
13066,2023-1-26,10,5.0,
13067,2023-1-26,22.5,2.62,
13068,2023-1-26,10,3.1,
13069,2023-1-26,20,4.56,
13070,2023-1-26,32.5,4.91,
13071,2023-1-26,32.5,3.38,
13072,2023-1-26,52.5,3.16,
13073,2023-1-26,45.0,3.97,
13074,2023-1-26,55.0,3.91,
13075,2023-1-26,57.5,2.18,
13076,2023-1-26,57.5,3.48,
13077,2023-1-26,10,1.65,
13078,2023-1-26,55.0,2.9,
13079,2023-1-26,57.5,2.54,
13080,2023-1-26,35.0,1.94,
13081,2023-1-26,47.5,0.28,
13082,2023-1-26,22.5,2.01,
13083,2023-1-26,22.5,3.52,
13084,2023-1-26,10,4.76,
13085,2023-1-26,10,4.06,
13086,2023-1-26,30,2.98,
13087,2023-1-26,12.5,2.42,
13088,2023-1-26,22.5,4.4,
13089,2023-1-26,42.5,4.29,
13090,2023-1-26,55.0,3.39,
13091,2023-1-26,32.5,4.06,
13092,2023-1-26,57.5,2.09,
13093,2023-1-26,32.5,3.58,
13094,2023-1-26,22.5,3.1,
13095,2023-1-26,45.0,4.4,
13096,2023-1-26,12.5,2.5,
13097,2023-1-26,10,4.83,
13098,2023-1-26,10,3.08,
13099,2023-1-26,37.5,1.9,
13100,2023-1-27,20,2.15,
13101,2023-1-27,35.0,2.38,
13102,2023-1-27,55.0,0.75,
13103,2023-1-27,10,2.36,
13104,2023-1-27,42.5,4.28,
13105,2023-1-27,32.5,3.42,
13106,2023-1-27,35.0,0.72,
13107,2023-1-27,22.5,0.29,
13108,2023-1-27,20,4.93,
13109,2023-1-27,37.5,3.67,
13110,2023-1-27,30,3.49,
13111,2023-1-27,32.5,2.69,
13112,2023-1-27,32.5,3.3,
13113,2023-1-27,45.0,2.5,
13114,2023-1-27,10,2.77,
13115,2023-1-27,57.5,3.82,
13116,2023-1-27,20,1.11,
13117,2023-1-27,20,1.36,
13118,2023-1-27,22.5,2.28,
13119,2023-1-27,10,1.45,
13120,2023-1-27,10,0.4,
13121,2023-1-27,12.5,0.42,
13122,2023-1-27,10,3.37,
13123,2023-1-27,40,3.42,
13124,2023-1-27,32.5,3.2,
13125,2023-1-27,32.5,3.41,
13126,2023-1-27,55.0,3.53,
13127,2023-1-27,50.0,2.59,
13128,2023-1-27,60.0,4.96,
13129,2023-1-27,37.5,4.77,
13130,2023-1-27,30,1.41,
13131,2023-1-27,12.5,4.14,
13132,2023-1-27,10,1.72,
13133,2023-1-27,10,4.16,
13134,2023-1-27,32.5,3.07,
13135,2023-1-27,47.5,4.85,
13136,2023-1-27,45.0,1.42,
13137,2023-1-27,52.5,3.26,
13138,2023-1-27,22.5,1.88,
13139,2023-1-27,57.5,3.85,
13140,2023-1-27,12.5,4.58,
13141,2023-1-27,57.5,4.44,
13142,2023-1-27,57.5,4.19,
13143,2023-1-27,37.5,1.13,
13144,2023-1-27,52.5,4.13,
13145,2023-1-27,45.0,3.22,
13146,2023-1-27,57.5,1.52,
13147,2023-1-27,32.5,4.25,
13148,2023-1-27,45.0,2.22,
13149,2023-1-27,25.0,0.87,
13150,2023-1-27,42.5,0.41,
13151,2023-1-27,20,1.2,
13152,2023-1-27,12.5,1.54,
13153,2023-1-27,35.0,2.88,
13154,2023-1-27,37.5,3.75,
13155,2023-1-27,57.5,3.6,
13156,2023-1-27,32.5,0.83,
13157,2023-1-27,37.5,4.44,
13158,2023-1-27,22.5,1.02,
13159,2023-1-27,37.5,2.61,
13160,2023-1-27,45.0,1.75,
13161,2023-1-27,55.0,3.26,
13162,2023-1-27,12.5,4.62,
13163,2023-1-27,35.0,4.37,
13164,2023-1-27,52.5,0.92,
13165,2023-1-27,35.0,4.59,
13166,2023-1-27,55.0,4.13,
13167,2023-1-27,55.0,1.91,
13168,2023-1-27,25.0,4.05,
13169,2023-1-27,12.5,2.09,
13170,2023-1-27,20,3.54,
13171,2023-1-27,25.0,1.15,
13172,2023-1-27,35.0,0.36,
13173,2023-1-27,47.5,3.1,
13174,2023-1-27,52.5,1.29,
13175,2023-1-27,35.0,3.2,
13176,2023-1-27,42.5,2.88,
13177,2023-1-27,22.5,1.76,
13178,2023-1-27,35.0,3.44,
13179,2023-1-27,32.5,2.66,
13180,2023-1-27,45.0,4.13,
13181,2023-1-27,10,3.74,
13182,2023-1-27,42.5,2.38,
13183,2023-1-27,10,4.36,
13184,2023-1-27,22.5,2.25,
13185,2023-1-27,12.5,2.11,
13186,2023-1-27,35.0,2.23,
13187,2023-1-27,12.5,0.98,
13188,2023-1-27,32.5,1.92,
13189,2023-1-27,57.5,4.42,
13190,2023-1-27,22.5,2.47,
13191,2023-1-27,35.0,3.63,
13192,2023-1-27,12.5,1.8,
13193,2023-1-27,10,4.54,
13194,2023-1-27,12.5,3.19,
13195,2023-1-27,45.0,2.92,
13196,2023-1-27,20,4.27,
13197,2023-1-27,55.0,4.91,
13198,2023-1-27,25.0,3.89,
13199,2023-1-27,12.5,3.98,
13200,2023-1-27,55.0,4.08,
13201,2023-1-27,52.5,1.13,
13202,2023-1-27,52.5,3.27,
13203,2023-1-27,47.5,2.19,
13204,2023-1-27,25.0,3.52,
13205,2023-1-27,20,3.33,
13206,2023-1-27,32.5,3.31,
13207,2023-1-27,45.0,2.26,
13208,2023-1-27,37.5,0.82,
13209,2023-1-27,12.5,0.03,
13210,2023-1-27,35.0,3.74,
13211,2023-1-27,42.5,4.01,
13212,2023-1-27,22.5,0.74,
13213,2023-1-27,55.0,0.31,
13214,2023-1-27,42.5,4.55,
13215,2023-1-27,12.5,4.39,
13216,2023-1-27,12.5,4.86,
13217,2023-1-27,57.5,4.36,
13218,2023-1-27,55.0,4.96,
13219,2023-1-27,55.0,2.89,
13220,2023-1-27,45.0,4.43,
13221,2023-1-27,55.0,4.24,
13222,2023-1-27,60.0,3.74,
13223,2023-1-27,12.5,2.88,
13224,2023-1-27,52.5,3.0,
13225,2023-1-27,52.5,0.16,
13226,2023-1-27,45.0,2.48,
13227,2023-1-27,12.5,3.11,
13228,2023-1-27,12.5,4.03,
13229,2023-1-27,12.5,4.16,
13230,2023-1-27,22.5,1.62,
13231,2023-1-27,52.5,2.93,
13232,2023-1-27,52.5,4.25,
13233,2023-1-27,32.5,0.36,
13234,2023-1-27,10,1.66,
13235,2023-1-27,40,0.35,
13236,2023-1-27,35.0,4.12,
13237,2023-1-27,47.5,3.7,
13238,2023-1-27,47.5,0.75,
13239,2023-1-27,30,4.37,
13240,2023-1-27,10,4.6,
13241,2023-1-27,22.5,0.41,
13242,2023-1-27,47.5,2.23,
13243,2023-1-27,32.5,2.98,
13244,2023-1-27,60.0,4.12,
13245,2023-1-27,12.5,2.34,
13246,2023-1-27,10,2.13,
13247,2023-1-27,57.5,2.3,
13248,2023-1-27,35.0,3.89,
13249,2023-1-27,32.5,0.27,
13250,2023-1-27,57.5,1.47,
13251,2023-1-27,32.5,1.7,
13252,2023-1-27,12.5,2.85,
13253,2023-1-27,20,1.51,
13254,2023-1-27,22.5,1.75,
13255,2023-1-27,40,3.67,
13256,2023-1-27,57.5,2.45,
13257,2023-1-27,10,2.73,
13258,2023-1-27,32.5,2.36,
13259,2023-1-27,47.5,2.65,
13260,2023-1-27,52.5,0.79,
13261,2023-1-27,12.5,0.79,
13262,2023-1-27,32.5,1.85,
13263,2023-1-27,60.0,4.86,
13264,2023-1-27,32.5,4.07,
13265,2023-1-27,32.5,0.5,
13266,2023-1-27,60.0,0.4,
13267,2023-1-27,37.5,0.83,
13268,2023-1-27,57.5,2.3,
13269,2023-1-27,12.5,1.29,
13270,2023-1-27,32.5,0.75,
13271,2023-1-27,57.5,1.46,
13272,2023-1-27,35.0,2.31,
13273,2023-1-27,47.5,4.12,
13274,2023-1-27,20,2.24,
13275,2023-1-27,22.5,4.21,
13276,2023-1-27,47.5,1.08,
13277,2023-1-27,45.0,2.19,
13278,2023-1-27,22.5,2.0,
13279,2023-1-27,22.5,2.66,
13280,2023-1-27,10,1.3,
13281,2023-1-27,10,2.64,
13282,2023-1-27,12.5,4.38,
13283,2023-1-27,35.0,2.68,
13284,2023-1-27,55.0,3.0,
13285,2023-1-27,22.5,1.92,
13286,2023-1-27,12.5,1.58,
13287,2023-1-27,20,1.29,
13288,2023-1-27,25.0,1.69,
13289,2023-1-27,55.0,3.8,
13290,2023-1-27,20,4.52,
13291,2023-1-27,35.0,1.08,
13292,2023-1-27,10,0.76,
13293,2023-1-27,55.0,2.29,
13294,2023-1-27,10,4.47,
13295,2023-1-27,32.5,0.6,
13296,2023-1-27,10,3.43,
13297,2023-1-27,55.0,1.09,
13298,2023-1-27,60.0,4.31,
13299,2023-1-27,10,3.62,
13300,2023-1-28,10,0.61,
13301,2023-1-28,42.5,0.48,
13302,2023-1-28,10,4.89,
13303,2023-1-28,22.5,4.74,
13304,2023-1-28,12.5,2.09,
13305,2023-1-28,45.0,2.66,
13306,2023-1-28,30,1.55,
13307,2023-1-28,32.5,3.92,
13308,2023-1-28,57.5,1.79,
13309,2023-1-28,30,1.76,
13310,2023-1-28,25.0,4.04,
13311,2023-1-28,12.5,3.81,
13312,2023-1-28,10,0.76,
13313,2023-1-28,45.0,4.46,
13314,2023-1-28,22.5,4.23,
13315,2023-1-28,35.0,0.91,
13316,2023-1-28,32.5,4.17,
13317,2023-1-28,35.0,0.03,
13318,2023-1-28,10,0.46,
13319,2023-1-28,25.0,2.6,
13320,2023-1-28,55.0,4.9,
13321,2023-1-28,22.5,4.07,
13322,2023-1-28,22.5,0.48,
13323,2023-1-28,42.5,1.48,
13324,2023-1-28,57.5,4.82,
13325,2023-1-28,45.0,3.98,
13326,2023-1-28,42.5,1.29,
13327,2023-1-28,25.0,0.99,
13328,2023-1-28,12.5,1.35,
13329,2023-1-28,12.5,2.07,
13330,2023-1-28,10,2.79,
13331,2023-1-28,32.5,3.95,
13332,2023-1-28,35.0,0.12,
13333,2023-1-28,45.0,0.71,
13334,2023-1-28,25.0,3.32,
13335,2023-1-28,47.5,3.39,
13336,2023-1-28,22.5,3.62,
13337,2023-1-28,12.5,3.46,
13338,2023-1-28,45.0,3.17,
13339,2023-1-28,10,3.87,
13340,2023-1-28,35.0,1.66,
13341,2023-1-28,22.5,4.27,
13342,2023-1-28,60.0,1.43,
13343,2023-1-28,52.5,4.93,
13344,2023-1-28,47.5,0.72,
13345,2023-1-28,20,0.61,
13346,2023-1-28,35.0,0.18,
13347,2023-1-28,22.5,1.36,
13348,2023-1-28,25.0,0.6,
13349,2023-1-28,55.0,4.68,
13350,2023-1-28,22.5,3.8,
13351,2023-1-28,45.0,4.52,
13352,2023-1-28,10,0.2,
13353,2023-1-28,12.5,2.86,
13354,2023-1-28,32.5,1.13,
13355,2023-1-28,12.5,2.51,
13356,2023-1-28,32.5,3.44,
13357,2023-1-28,25.0,1.43,
13358,2023-1-28,12.5,1.62,
13359,2023-1-28,25.0,1.34,
13360,2023-1-28,42.5,2.38,
13361,2023-1-28,10,3.81,
13362,2023-1-28,45.0,2.62,
13363,2023-1-28,35.0,3.23,
13364,2023-1-28,35.0,1.73,
13365,2023-1-28,55.0,3.36,
13366,2023-1-28,12.5,0.11,
13367,2023-1-28,42.5,2.43,
13368,2023-1-28,10,4.42,
13369,2023-1-28,32.5,0.75,
13370,2023-1-28,57.5,4.6,
13371,2023-1-28,35.0,2.41,
13372,2023-1-28,47.5,1.32,
13373,2023-1-28,20,0.08,
13374,2023-1-28,57.5,2.32,
13375,2023-1-28,22.5,1.37,
13376,2023-1-28,55.0,4.78,
13377,2023-1-28,45.0,4.52,
13378,2023-1-28,12.5,4.69,
13379,2023-1-28,20,1.09,
13380,2023-1-28,35.0,1.53,
13381,2023-1-28,22.5,0.43,
13382,2023-1-28,22.5,4.08,
13383,2023-1-28,42.5,2.19,
13384,2023-1-28,45.0,3.08,
13385,2023-1-28,52.5,1.47,
13386,2023-1-28,32.5,4.13,
13387,2023-1-28,30,4.03,
13388,2023-1-28,55.0,4.46,
13389,2023-1-28,37.5,3.91,
13390,2023-1-28,10,0.17,
13391,2023-1-28,10,0.65,
13392,2023-1-28,47.5,1.18,
13393,2023-1-28,12.5,1.98,
13394,2023-1-28,35.0,0.57,
13395,2023-1-28,42.5,1.03,
13396,2023-1-28,45.0,0.92,
13397,2023-1-28,45.0,4.13,
13398,2023-1-28,22.5,0.37,
13399,2023-1-28,35.0,4.96,
13400,2023-1-29,32.5,3.0,
13401,2023-1-29,35.0,3.22,
13402,2023-1-29,22.5,0.86,
13403,2023-1-29,35.0,2.24,
13404,2023-1-29,52.5,0.49,
13405,2023-1-29,25.0,0.41,
13406,2023-1-29,25.0,3.41,
13407,2023-1-29,52.5,2.43,
13408,2023-1-29,10,3.33,
13409,2023-1-29,30,1.0,
13410,2023-1-29,45.0,0.66,
13411,2023-1-29,12.5,3.43,
13412,2023-1-29,35.0,4.0,
13413,2023-1-29,20,0.11,
13414,2023-1-29,32.5,0.62,
13415,2023-1-29,55.0,3.56,
13416,2023-1-29,45.0,4.1,
13417,2023-1-29,10,1.55,
13418,2023-1-29,55.0,4.07,
13419,2023-1-29,47.5,1.73,
13420,2023-1-29,22.5,4.21,
13421,2023-1-29,45.0,4.21,
13422,2023-1-29,42.5,3.15,
13423,2023-1-29,45.0,3.44,
13424,2023-1-29,22.5,1.36,
13425,2023-1-29,10,2.19,
13426,2023-1-29,10,3.12,
13427,2023-1-29,25.0,0.21,
13428,2023-1-29,35.0,1.65,
13429,2023-1-29,32.5,1.08,
13430,2023-1-29,22.5,0.26,
13431,2023-1-29,47.5,0.61,
13432,2023-1-29,47.5,1.42,
13433,2023-1-29,32.5,4.3,
13434,2023-1-29,42.5,2.27,
13435,2023-1-29,50.0,3.41,
13436,2023-1-29,22.5,1.39,
13437,2023-1-29,45.0,0.2,
13438,2023-1-29,10,1.14,
13439,2023-1-29,47.5,1.09,
13440,2023-1-29,40,0.82,
13441,2023-1-29,20,3.97,
13442,2023-1-29,25.0,1.07,
13443,2023-1-29,12.5,0.18,
13444,2023-1-29,10,2.13,
13445,2023-1-29,12.5,2.68,
13446,2023-1-29,55.0,3.11,
13447,2023-1-29,42.5,4.9,
13448,2023-1-29,20,2.02,
13449,2023-1-29,42.5,0.24,
13450,2023-1-29,22.5,4.0,
13451,2023-1-29,20,1.4,
13452,2023-1-29,12.5,0.04,
13453,2023-1-29,42.5,1.09,
13454,2023-1-29,10,2.8,
13455,2023-1-29,10,3.8,
13456,2023-1-29,12.5,2.93,
13457,2023-1-29,30,2.64,
13458,2023-1-29,12.5,0.24,
13459,2023-1-29,10,3.28,
13460,2023-1-29,22.5,1.01,
13461,2023-1-29,12.5,0.77,
13462,2023-1-29,20,0.48,
13463,2023-1-29,10,4.22,
13464,2023-1-29,55.0,4.55,
13465,2023-1-29,57.5,1.38,
13466,2023-1-29,25.0,0.19,
13467,2023-1-29,42.5,4.18,
13468,2023-1-29,45.0,1.21,
13469,2023-1-29,12.5,4.17,
13470,2023-1-29,32.5,2.92,
13471,2023-1-29,37.5,4.95,
13472,2023-1-29,22.5,2.79,
13473,2023-1-29,20,0.51,
13474,2023-1-29,22.5,4.72,
13475,2023-1-29,60.0,1.53,
13476,2023-1-29,45.0,3.77,
13477,2023-1-29,10,2.85,
13478,2023-1-29,25.0,4.25,
13479,2023-1-29,30,3.06,
13480,2023-1-29,20,1.27,
13481,2023-1-29,50,1.16,
13482,2023-1-29,57.5,0.62,
13483,2023-1-29,32.5,2.67,
13484,2023-1-29,32.5,2.44,
13485,2023-1-29,55.0,4.32,
13486,2023-1-29,32.5,0.9,
13487,2023-1-29,42.5,4.78,
13488,2023-1-29,25.0,1.44,
13489,2023-1-29,20,4.32,
13490,2023-1-29,10,4.87,
13491,2023-1-29,32.5,0.44,
13492,2023-1-29,35.0,1.2,
13493,2023-1-29,25.0,0.51,
13494,2023-1-29,55.0,1.5,
13495,2023-1-29,22.5,1.65,
13496,2023-1-29,12.5,2.14,
13497,2023-1-29,22.5,0.04,
13498,2023-1-29,22.5,1.22,
13499,2023-1-29,25.0,1.66,
13500,2023-1-30,22.5,2.94,
13501,2023-1-30,35.0,0.42,
13502,2023-1-30,55.0,1.34,
13503,2023-1-30,60.0,4.44,
13504,2023-1-30,52.5,2.38,
13505,2023-1-30,12.5,3.49,
13506,2023-1-30,35.0,4.99,
13507,2023-1-30,45.0,3.89,
13508,2023-1-30,10,1.89,
13509,2023-1-30,22.5,4.44,
13510,2023-1-30,22.5,3.72,
13511,2023-1-30,55.0,3.16,
13512,2023-1-30,30,4.2,
13513,2023-1-30,22.5,3.02,
13514,2023-1-30,12.5,0.42,
13515,2023-1-30,57.5,4.21,
13516,2023-1-30,45.0,0.9,
13517,2023-1-30,12.5,3.44,
13518,2023-1-30,10,4.61,
13519,2023-1-30,32.5,4.7,
13520,2023-1-30,35.0,1.81,
13521,2023-1-30,20,0.14,
13522,2023-1-30,37.5,1.7,
13523,2023-1-30,45.0,1.13,
13524,2023-1-30,22.5,0.89,
13525,2023-1-30,55.0,1.14,
13526,2023-1-30,40,2.83,
13527,2023-1-30,42.5,0.51,
13528,2023-1-30,25.0,1.68,
13529,2023-1-30,42.5,4.14,
13530,2023-1-30,10,3.94,
13531,2023-1-30,12.5,1.35,
13532,2023-1-30,25.0,0.9,
13533,2023-1-30,10,2.11,
13534,2023-1-30,20,4.8,
13535,2023-1-30,52.5,2.82,
13536,2023-1-30,12.5,0.95,
13537,2023-1-30,35.0,1.14,
13538,2023-1-30,45.0,4.75,
13539,2023-1-30,55.0,3.7,
13540,2023-1-30,10,3.61,
13541,2023-1-30,12.5,2.59,
13542,2023-1-30,22.5,3.44,
13543,2023-1-30,35.0,0.73,
13544,2023-1-30,12.5,3.13,
13545,2023-1-30,55.0,0.03,
13546,2023-1-30,55.0,1.32,
13547,2023-1-30,30,0.39,
13548,2023-1-30,10,4.8,
13549,2023-1-30,30,3.78,
13550,2023-1-30,42.5,2.69,
13551,2023-1-30,10,4.56,
13552,2023-1-30,20,3.97,
13553,2023-1-30,45.0,3.17,
13554,2023-1-30,55.0,0.61,
13555,2023-1-30,47.5,2.27,
13556,2023-1-30,57.5,1.44,
13557,2023-1-30,47.5,3.86,
13558,2023-1-30,10,3.42,
13559,2023-1-30,22.5,3.78,
13560,2023-1-30,10,3.06,
13561,2023-1-30,35.0,0.07,
13562,2023-1-30,20,3.02,
13563,2023-1-30,25.0,0.49,
13564,2023-1-30,32.5,1.08,
13565,2023-1-30,25.0,3.11,
13566,2023-1-30,35.0,3.62,
13567,2023-1-30,12.5,3.03,
13568,2023-1-30,10,0.36,
13569,2023-1-30,45.0,4.69,
13570,2023-1-30,45.0,0.82,
13571,2023-1-30,10,4.1,
13572,2023-1-30,10,1.4,
13573,2023-1-30,12.5,0.85,
13574,2023-1-30,32.5,4.94,
13575,2023-1-30,22.5,0.8,
13576,2023-1-30,57.5,3.48,
13577,2023-1-30,20,1.59,
13578,2023-1-30,35.0,0.75,
13579,2023-1-30,45.0,4.69,
13580,2023-1-30,10,4.82,
13581,2023-1-30,55.0,1.04,
13582,2023-1-30,22.5,2.78,
13583,2023-1-30,22.5,3.85,
13584,2023-1-30,32.5,3.63,
13585,2023-1-30,42.5,4.23,
13586,2023-1-30,10,4.55,
13587,2023-1-30,20,2.36,
13588,2023-1-30,47.5,0.39,
13589,2023-1-30,30,4.91,
13590,2023-1-30,40,1.69,
13591,2023-1-30,22.5,0.69,
13592,2023-1-30,12.5,3.38,
13593,2023-1-30,45.0,2.12,
13594,2023-1-30,55.0,0.38,
13595,2023-1-30,32.5,4.28,
13596,2023-1-30,55.0,2.1,
13597,2023-1-30,12.5,1.49,
13598,2023-1-30,32.5,3.56,
13599,2023-1-30,50.0,0.67,
13600,2023-1-31,35.0,3.45,
13601,2023-1-31,52.5,0.56,
13602,2023-1-31,42.5,4.16,
13603,2023-1-31,35.0,1.69,
13604,2023-1-31,32.5,0.38,
13605,2023-1-31,47.5,1.03,
13606,2023-1-31,45.0,4.96,
13607,2023-1-31,20,3.6,
13608,2023-1-31,32.5,4.74,
13609,2023-1-31,22.5,2.13,
13610,2023-1-31,10,3.96,
13611,2023-1-31,12.5,1.77,
13612,2023-1-31,45.0,3.86,
13613,2023-1-31,22.5,1.82,
13614,2023-1-31,57.5,3.13,
13615,2023-1-31,32.5,1.39,
13616,2023-1-31,47.5,2.36,
13617,2023-1-31,32.5,2.55,
13618,2023-1-31,37.5,2.55,
13619,2023-1-31,22.5,3.04,
13620,2023-1-31,30,2.41,
13621,2023-1-31,57.5,3.77,
13622,2023-1-31,10,2.99,
13623,2023-1-31,20,1.14,
13624,2023-1-31,57.5,1.65,
13625,2023-1-31,12.5,2.41,
13626,2023-1-31,12.5,0.23,
13627,2023-1-31,45.0,4.76,
13628,2023-1-31,25.0,2.17,
13629,2023-1-31,35.0,1.65,
13630,2023-1-31,32.5,4.61,
13631,2023-1-31,10,4.07,
13632,2023-1-31,22.5,4.2,
13633,2023-1-31,25.0,4.22,
13634,2023-1-31,45.0,2.97,
13635,2023-1-31,12.5,2.2,
13636,2023-1-31,42.5,2.7,
13637,2023-1-31,42.5,2.54,
13638,2023-1-31,20,2.11,
13639,2023-1-31,47.5,4.44,
13640,2023-1-31,45.0,2.9,
13641,2023-1-31,32.5,0.87,
13642,2023-1-31,22.5,0.23,
13643,2023-1-31,55.0,4.33,
13644,2023-1-31,57.5,0.15,
13645,2023-1-31,20,0.71,
13646,2023-1-31,60.0,3.99,
13647,2023-1-31,20,3.19,
13648,2023-1-31,22.5,3.96,
13649,2023-1-31,47.5,3.72,
13650,2023-1-31,30,1.34,
13651,2023-1-31,35.0,4.55,
13652,2023-1-31,10,0.92,
13653,2023-1-31,55.0,1.2,
13654,2023-1-31,35.0,1.53,
13655,2023-1-31,12.5,0.84,
13656,2023-1-31,12.5,3.14,
13657,2023-1-31,45.0,3.66,
13658,2023-1-31,25.0,1.24,
13659,2023-1-31,35.0,4.76,
13660,2023-1-31,32.5,4.78,
13661,2023-1-31,55.0,3.51,
13662,2023-1-31,10,0.13,
13663,2023-1-31,40,1.65,
13664,2023-1-31,12.5,1.32,
13665,2023-1-31,32.5,4.26,
13666,2023-1-31,45.0,2.1,
13667,2023-1-31,57.5,0.22,
13668,2023-1-31,32.5,2.55,
13669,2023-1-31,10,4.02,
13670,2023-1-31,52.5,1.09,
13671,2023-1-31,57.5,2.36,
13672,2023-1-31,25.0,2.9,
13673,2023-1-31,30,2.22,
13674,2023-1-31,60.0,0.77,
13675,2023-1-31,20,0.61,
13676,2023-1-31,10,3.41,
13677,2023-1-31,22.5,4.46,
13678,2023-1-31,52.5,2.38,
13679,2023-1-31,55.0,2.1,
13680,2023-1-31,42.5,0.63,
13681,2023-1-31,45.0,2.41,
13682,2023-1-31,32.5,3.48,
13683,2023-1-31,55.0,1.02,
13684,2023-1-31,47.5,2.0,
13685,2023-1-31,45.0,4.84,
13686,2023-1-31,35.0,1.99,
13687,2023-1-31,22.5,3.79,
13688,2023-1-31,10,4.47,
13689,2023-1-31,20,1.36,
13690,2023-1-31,37.5,3.35,
13691,2023-1-31,32.5,3.4,
13692,2023-1-31,55.0,4.85,
13693,2023-1-31,32.5,0.78,
13694,2023-1-31,10,0.28,
13695,2023-1-31,32.5,2.5,
13696,2023-1-31,45.0,0.24,
13697,2023-1-31,12.5,1.38,
13698,2023-1-31,55.0,4.28,
13699,2023-1-31,55.0,1.25,
13700,2023-2-1,35.0,2.54,
13701,2023-2-1,22.5,2.77,
13702,2023-2-1,22.5,3.87,
13703,2023-2-1,25.0,3.09,
13704,2023-2-1,45.0,3.84,
13705,2023-2-1,22.5,2.41,
13706,2023-2-1,47.5,4.6,
13707,2023-2-1,10,3.93,
13708,2023-2-1,55.0,3.28,
13709,2023-2-1,30,4.18,
13710,2023-2-1,20,3.5,
13711,2023-2-1,22.5,2.29,
13712,2023-2-1,10,3.14,
13713,2023-2-1,42.5,2.78,
13714,2023-2-1,42.5,0.15,
13715,2023-2-1,32.5,0.15,
13716,2023-2-1,45.0,0.2,
13717,2023-2-1,45.0,2.24,
13718,2023-2-1,45.0,0.85,
13719,2023-2-1,35.0,0.85,
13720,2023-2-1,55.0,3.86,
13721,2023-2-1,45.0,0.84,
13722,2023-2-1,47.5,3.57,
13723,2023-2-1,12.5,3.03,
13724,2023-2-1,20,1.93,
13725,2023-2-1,47.5,4.89,
13726,2023-2-1,55.0,3.63,
13727,2023-2-1,42.5,1.77,
13728,2023-2-1,57.5,2.06,
13729,2023-2-1,32.5,3.62,
13730,2023-2-1,35.0,4.97,
13731,2023-2-1,32.5,3.6,
13732,2023-2-1,42.5,2.72,
13733,2023-2-1,45.0,3.15,
13734,2023-2-1,10,2.34,
13735,2023-2-1,35.0,0.44,
13736,2023-2-1,47.5,0.25,
13737,2023-2-1,12.5,1.49,
13738,2023-2-1,10,4.12,
13739,2023-2-1,45.0,3.01,
13740,2023-2-1,22.5,0.6,
13741,2023-2-1,30,4.15,
13742,2023-2-1,57.5,1.73,
13743,2023-2-1,10,3.88,
13744,2023-2-1,37.5,0.24,
13745,2023-2-1,22.5,1.85,
13746,2023-2-1,45.0,2.88,
13747,2023-2-1,12.5,2.11,
13748,2023-2-1,12.5,1.16,
