Order_ID, Date_, Subtotal, Tip, Coupon_Code, Time_
6515,2022-11-24,12.5,3.01,,15:57
6516,2022-11-24,47.5,2.36,,19:15
6517,2022-11-24,55.0,2.82,,20:51
6518,2022-11-24,47.5,2.48,,12:26
6519,2022-11-24,12.5,0.03,,18:19
6520,2022-11-24,60.0,0.64,,16:24
6521,2022-11-24,12.5,0.31,,19:7
6522,2022-11-24,10.0,0.33,,21:46
6523,2022-11-24,12.5,4.55,,20:36
6524,2022-11-24,47.5,1.57,,19:8
6525,2022-11-24,10.0,2.84,,17:53
6526,2022-11-24,22.5,0.7,,20:7
6527,2022-11-24,55.0,3.69,,15:59
6528,2022-11-24,75.0,0.06,,18:28
6529,2022-11-24,12.5,1.62,,17:8
6530,2022-11-24,12.5,1.59,,22:19
6531,2022-11-24,35.0,3.64,,11:47
6532,2022-11-24,40.0,4.3,,11:49
6533,2022-11-24,80.0,4.86,,15:17
6534,2022-11-24,20.0,2.16,,15:35
6535,2022-11-24,45.0,2.84,,17:46
6536,2022-11-24,12.5,4.74,,14:35
6537,2022-11-24,27.5,1.49,,17:18
6538,2022-11-24,55.0,4.61,,16:55
6539,2022-11-24,15.0,0.91,,15:34
6540,2022-11-24,67.5,4.19,,19:21
6541,2022-11-24,37.5,2.85,,19:37
6542,2022-11-24,65.0,2.24,,12:37
6543,2022-11-24,15.0,4.7,,17:21
6544,2022-11-24,42.5,3.34,,12:59
6545,2022-11-24,32.5,3.66,,19:9
6546,2022-11-24,67.5,2.22,,16:27
6547,2022-11-24,10.0,0.93,,17:59
6548,2022-11-25,37.5,3.57,,13:22
6549,2022-11-25,52.5,2.04,,22:51
6550,2022-11-25,50.0,2.5,,14:1
6551,2022-11-25,55.0,2.46,,17:19
6552,2022-11-25,20.0,2.12,,14:58
6553,2022-11-25,20.0,2.19,,18:3
6554,2022-11-25,33.0,4.56,,21:47
6555,2022-11-25,72.5,2.97,,14:35
6556,2022-11-25,35.0,2.22,,16:25
6557,2022-11-25,57.5,3.64,,18:0
6558,2022-11-25,50.0,4.73,,20:27
6559,2022-11-25,20.0,0.99,,14:35
6560,2022-11-25,58.0,1.13,,15:40
6561,2022-11-25,55.0,1.6,,14:34
6562,2022-11-25,12.5,2.86,,20:4
6563,2022-11-25,47.5,2.34,,18:55
6564,2022-11-25,77.5,0.78,,15:36
6565,2022-11-25,42.5,4.72,,21:3
6566,2022-11-25,25.0,1.66,,20:46
6567,2022-11-25,27.5,1.77,,11:0
6568,2022-11-25,22.5,0.47,,14:59
6569,2022-11-25,35.0,4.9,,14:38
6570,2022-11-25,43.0,1.74,,13:6
6571,2022-11-25,45.0,0.1,,17:26
6572,2022-11-25,20.0,4.78,,20:28
6573,2022-11-25,65.0,4.59,,16:37
6574,2022-11-25,10.0,1.37,,12:28
6575,2022-11-25,20.0,3.85,,21:42
6576,2022-11-25,50.0,4.53,,13:10
6577,2022-11-25,10.0,0.97,,13:53
6578,2022-11-25,60.0,0.51,,17:18
6579,2022-11-25,65.0,4.36,,16:2
6580,2022-11-25,67.5,4.93,,18:25
6581,2022-11-25,12.5,4.8,,16:32
6582,2022-11-25,27.5,3.5,,22:21
6583,2022-11-25,65.0,2.04,,17:39
6584,2022-11-25,27.5,4.45,,16:57
6585,2022-11-25,80.0,2.71,,15:55
6586,2022-11-25,15.0,3.56,,15:11
6587,2022-11-25,62.5,4.91,,12:47
6588,2022-11-25,45.0,1.07,,14:21
6589,2022-11-25,65.0,3.85,,21:22
6590,2022-11-25,12.5,3.21,,16:40
6591,2022-11-25,12.5,4.59,,11:42
6592,2022-11-25,35.0,3.0,,17:23
6593,2022-11-25,32.5,3.31,,22:35
6594,2022-11-25,55.0,3.99,,14:33
6595,2022-11-25,40.0,4.19,,11:49
6596,2022-11-25,55.0,4.55,,19:24
6597,2022-11-25,75.0,1.82,,17:2
6598,2022-11-25,67.5,3.89,,16:54
6599,2022-11-25,30.0,1.6,,15:2
6600,2022-11-25,40.5,3.88,,16:29
6601,2022-11-25,80.0,4.26,,21:58
6602,2022-11-25,10.0,3.99,,21:20
6603,2022-11-25,45.5,1.73,,14:16
6604,2022-11-25,40.0,0.56,,13:45
6605,2022-11-25,62.5,1.86,,16:36
6606,2022-11-25,78.0,1.02,,15:1
6607,2022-11-25,40.0,4.3,,14:0
6608,2022-11-25,15.0,3.74,,21:48
6609,2022-11-25,75.0,3.76,,13:45
6610,2022-11-25,42.5,4.89,,15:48
6611,2022-11-25,47.5,4.11,,21:12
6612,2022-11-25,35.0,2.9,,20:6
6613,2022-11-25,62.5,4.81,,21:25
6614,2022-11-25,72.5,3.38,,13:54
6615,2022-11-25,57.5,4.73,,20:55
6616,2022-11-25,52.5,2.28,,13:9
6617,2022-11-25,47.5,2.25,,20:3
6618,2022-11-25,8.0,2.23,,22:0
6619,2022-11-25,12.5,0.44,,22:8
6620,2022-11-25,80.0,4.62,,20:32
6621,2022-11-25,15.0,0.07,,13:22
6622,2022-11-25,50.0,4.18,,12:24
6623,2022-11-25,50.0,4.08,,20:10
6624,2022-11-25,10.0,3.94,,20:34
6625,2022-11-25,65.0,2.67,,16:11
6626,2022-11-25,40.0,3.33,,21:42
6627,2022-11-25,12.5,1.36,,16:4
6628,2022-11-25,22.5,1.57,,11:23
6629,2022-11-25,65.0,0.5,,14:23
6630,2022-11-25,65.0,3.15,,15:50
6631,2022-11-25,72.5,4.12,,20:22
6632,2022-11-25,25.0,2.83,,20:37
6633,2022-11-25,12.5,3.02,,13:39
6634,2022-11-25,12.5,1.46,,17:40
6635,2022-11-25,25.0,4.62,,12:53
6636,2022-11-25,25.0,0.86,,22:4
6637,2022-11-25,42.5,1.69,,17:33
6638,2022-11-25,70.5,4.44,,19:37
6639,2022-11-25,52.5,2.39,,19:16
6640,2022-11-25,52.5,0.77,,18:28
6641,2022-11-25,20.0,2.7,,16:23
6642,2022-11-25,60.5,4.99,,21:13
6643,2022-11-25,25.0,2.02,,22:3
6644,2022-11-25,30.0,3.99,,14:42
6645,2022-11-25,22.5,2.31,,20:52
6646,2022-11-25,50.0,1.29,,21:58
6647,2022-11-25,25.0,1.57,,17:18
6648,2022-11-25,22.5,2.09,,16:41
6649,2022-11-25,45.0,3.43,,14:20
6650,2022-11-25,70.0,1.43,,13:1
6651,2022-11-25,75.0,0.47,,19:40
6652,2022-11-25,47.5,0.72,,11:2
6653,2022-11-25,50.0,2.68,,13:28
6654,2022-11-25,42.5,1.72,,12:5
6655,2022-11-25,22.5,3.87,,19:3
6656,2022-11-25,30.0,2.92,,15:13
6657,2022-11-25,12.5,3.23,,21:25
6658,2022-11-25,12.5,3.37,,21:37
6659,2022-11-25,15.0,2.63,,21:5
6660,2022-11-25,75.0,1.65,,19:35
6661,2022-11-25,22.5,1.55,,13:6
6662,2022-11-25,38.0,2.41,,12:27
6663,2022-11-25,10.0,1.83,,11:55
6664,2022-11-25,50.0,4.41,,13:50
6665,2022-11-25,35.0,1.35,,19:34
6666,2022-11-25,45.0,2.8,,15:40
6667,2022-11-25,25.0,0.91,,13:30
6668,2022-11-25,72.5,3.73,,15:4
6669,2022-11-26,52.5,3.16,,18:41
6670,2022-11-26,20.0,2.61,,21:38
6671,2022-11-26,15.0,1.62,,20:45
6672,2022-11-26,60.0,0.85,,17:24
6673,2022-11-26,40.0,4.89,,17:52
6674,2022-11-26,67.5,0.93,,11:6
6675,2022-11-26,20.0,4.99,,15:12
6676,2022-11-26,45.0,3.56,,22:5
6677,2022-11-26,52.5,1.44,,11:26
6678,2022-11-26,25.0,2.65,,11:15
6679,2022-11-26,22.5,0.23,,21:45
6680,2022-11-26,52.5,1.73,,21:36
6681,2022-11-26,37.5,3.41,,19:18
6682,2022-11-26,32.5,1.04,,14:55
6683,2022-11-26,22.5,1.27,,22:10
6684,2022-11-26,80.0,3.23,,13:48
6685,2022-11-26,10.0,4.52,,13:48
6686,2022-11-26,10.0,2.49,,13:9
6687,2022-11-26,20.0,4.53,,22:38
6688,2022-11-26,50.0,4.79,,14:36
6689,2022-11-26,20.0,3.11,,13:41
6690,2022-11-26,50.0,4.74,,15:54
6691,2022-11-26,85.0,1.22,,12:5
6692,2022-11-26,37.5,0.64,,16:21
6693,2022-11-26,55.0,0.45,,20:35
6694,2022-11-26,22.5,2.22,,22:24
6695,2022-11-26,55.0,1.23,,18:29
6696,2022-11-26,27.5,0.29,,16:50
6697,2022-11-26,65.0,0.21,,20:18
6698,2022-11-26,25.0,3.74,,13:46
6699,2022-11-26,12.5,4.15,,11:45
6700,2022-11-26,45.0,4.73,,20:22
6701,2022-11-26,40.0,4.26,,12:55
6702,2022-11-26,10.0,1.19,,13:10
6703,2022-11-26,27.5,4.62,,13:27
6704,2022-11-26,52.5,4.03,,12:18
6705,2022-11-26,65.0,0.18,,20:49
6706,2022-11-26,75.0,2.27,,14:17
6707,2022-11-26,85.0,2.61,,18:40
6708,2022-11-26,40.0,2.89,,14:36
6709,2022-11-26,47.5,3.82,,13:9
6710,2022-11-26,65.0,4.99,,13:14
6711,2022-11-26,20.0,4.4,,20:37
6712,2022-11-26,32.5,4.42,,21:35
6713,2022-11-26,12.5,3.29,,15:36
6714,2022-11-26,20.0,4.52,,15:52
6715,2022-11-26,85.0,1.17,,17:7
6716,2022-11-26,27.5,4.36,,22:45
6717,2022-11-26,12.5,4.2,,21:6
6718,2022-11-26,15.0,1.25,,11:53
6719,2022-11-26,12.5,4.02,,19:14
6720,2022-11-26,15.0,1.41,,11:5
6721,2022-11-26,25.0,2.59,,13:47
6722,2022-11-26,45.0,0.5,,21:52
6723,2022-11-26,55.5,2.03,,12:48
6724,2022-11-26,80.0,4.51,,21:24
6725,2022-11-26,45.0,2.64,,15:57
6726,2022-11-26,45.0,4.51,,12:38
6727,2022-11-26,22.5,0.14,,17:32
6728,2022-11-26,30.0,0.96,,20:41
6729,2022-11-26,60.0,3.64,,15:32
6730,2022-11-26,52.5,2.84,,11:12
6731,2022-11-26,20.0,0.71,,20:3
6732,2022-11-26,10.0,0.83,,12:11
6733,2022-11-26,10.0,2.21,,14:3
6734,2022-11-26,35.0,3.49,,13:45
6735,2022-11-26,10.0,4.1,,16:21
6736,2022-11-26,32.5,4.86,,22:13
6737,2022-11-26,65.0,2.66,,20:15
6738,2022-11-26,32.5,2.94,,11:17
6739,2022-11-26,27.5,0.66,,20:40
6740,2022-11-26,82.5,2.51,,16:58
6741,2022-11-26,15.0,2.44,,21:28
6742,2022-11-26,40.0,2.3,,12:11
6743,2022-11-26,20.0,1.81,,14:47
6744,2022-11-26,20.0,3.66,,12:54
6745,2022-11-26,35.0,0.89,,11:8
6746,2022-11-26,55.0,1.69,,15:55
6747,2022-11-26,37.5,3.17,,16:20
6748,2022-11-26,20.0,3.23,,21:26
6749,2022-11-26,12.5,0.28,,19:32
6750,2022-11-26,80.0,2.04,,16:54
6751,2022-11-26,23.0,4.43,,21:25
6752,2022-11-26,42.5,3.79,,16:32
6753,2022-11-26,27.5,3.6,,17:3
6754,2022-11-26,25.0,3.07,,16:31
6755,2022-11-26,40.0,2.25,,12:46
6756,2022-11-26,42.5,2.82,,15:32
6757,2022-11-26,20.0,2.6,,22:28
6758,2022-11-26,12.5,2.17,,12:28
6759,2022-11-26,32.5,4.95,,13:21
6760,2022-11-26,67.5,3.23,,18:31
6761,2022-11-26,55.0,4.04,,12:7
6762,2022-11-26,45.0,4.65,,19:23
6763,2022-11-26,70.0,3.86,,21:47
6764,2022-11-26,57.5,2.97,,13:46
6765,2022-11-26,12.5,0.53,,13:10
6766,2022-11-26,30.0,0.77,,21:55
6767,2022-11-26,80.0,4.62,,18:46
6768,2022-11-26,35.0,0.69,,14:20
6769,2022-11-26,45.0,1.13,,15:22
6770,2022-11-26,47.5,2.19,,18:24
6771,2022-11-26,60.0,3.87,,19:46
6772,2022-11-26,25.0,4.31,,15:10
6773,2022-11-26,30.0,3.02,,17:6
6774,2022-11-26,65.0,3.02,,18:5
6775,2022-11-26,32.5,4.08,,15:0
6776,2022-11-26,60.0,1.46,,13:22
6777,2022-11-26,42.5,2.0,,13:56
6778,2022-11-26,40.0,2.93,,17:13
6779,2022-11-26,45.0,4.6,,15:57
6780,2022-11-26,10.0,3.67,,21:31
6781,2022-11-26,47.5,0.67,,21:4
6782,2022-11-26,50.0,0.47,,12:59
6783,2022-11-26,42.5,1.08,,22:44
6784,2022-11-26,53.0,1.47,,17:46
6785,2022-11-26,28.0,4.9,,19:30
6786,2022-11-26,32.5,4.92,,17:47
6787,2022-11-26,37.5,0.24,,11:36
6788,2022-11-26,52.5,4.64,,22:10
6789,2022-11-26,37.5,0.9,,13:39
6790,2022-11-26,60.0,1.01,,21:18
6791,2022-11-26,35.0,4.27,,19:7
6792,2022-11-26,10.0,3.34,,13:30
6793,2022-11-26,47.5,2.56,,14:18
6794,2022-11-26,32.5,4.06,,11:33
6795,2022-11-26,35.0,1.01,,13:57
6796,2022-11-26,37.5,2.92,,11:28
6797,2022-11-26,15.0,3.58,,12:33
6798,2022-11-26,25.0,1.48,,19:42
6799,2022-11-26,42.5,2.25,,19:28
6800,2022-11-26,15.0,4.01,,15:40
6801,2022-11-26,45.0,1.86,,12:39
6802,2022-11-26,42.5,0.12,,22:58
6803,2022-11-26,60.0,4.15,,14:36
6804,2022-11-26,22.5,2.9,,11:36
6805,2022-11-26,72.5,3.3,,12:12
6806,2022-11-26,37.5,2.84,,20:57
6807,2022-11-26,10.0,3.3,,19:33
6808,2022-11-26,30.0,0.26,,22:59
6809,2022-11-26,20.0,4.73,,11:1
6810,2022-11-27,75.0,3.52,,18:24
6811,2022-11-27,42.5,3.84,,22:9
6812,2022-11-27,37.5,3.29,,16:41
6813,2022-11-27,55.0,4.66,,13:3
6814,2022-11-27,55.0,3.5,,15:14
6815,2022-11-27,25.0,0.17,,20:44
6816,2022-11-27,52.5,4.06,,16:31
6817,2022-11-27,10.0,4.98,,21:56
6818,2022-11-27,75.0,2.86,,14:10
6819,2022-11-27,12.5,2.34,,11:43
6820,2022-11-27,25.0,1.51,,13:41
6821,2022-11-27,65.0,2.46,,20:24
6822,2022-11-27,35.0,3.06,,16:43
6823,2022-11-27,20.0,0.89,,22:59
6824,2022-11-27,62.5,3.5,,18:34
6825,2022-11-27,22.5,0.98,,22:25
6826,2022-11-27,52.5,1.16,,16:29
6827,2022-11-27,15.0,1.42,,12:30
6828,2022-11-27,50.0,4.73,,12:31
6829,2022-11-27,70.0,3.51,,14:35
6830,2022-11-27,20.0,4.55,,20:31
6831,2022-11-27,45.0,3.57,,13:37
6832,2022-11-27,10.0,3.99,,11:15
6833,2022-11-27,62.5,2.47,,19:33
6834,2022-11-27,65.0,4.94,,18:21
6835,2022-11-27,47.5,0.01,,21:10
6836,2022-11-27,25.0,4.11,,15:44
6837,2022-11-27,20.0,4.0,,20:24
6838,2022-11-27,65.0,1.21,,16:21
6839,2022-11-27,30.5,3.11,,11:55
6840,2022-11-27,15.0,3.44,,22:53
6841,2022-11-27,47.5,1.39,,15:46
6842,2022-11-27,25.0,4.1,,13:49
6843,2022-11-27,75.0,2.75,,12:35
6844,2022-11-27,30.0,4.37,,18:1
6845,2022-11-27,45.0,1.11,,22:5
6846,2022-11-27,85.0,2.68,,16:54
6847,2022-11-27,37.5,0.76,,12:35
6848,2022-11-27,40.0,4.93,,12:15
6849,2022-11-27,70.0,2.91,,15:15
6850,2022-11-27,47.5,3.94,,14:15
6851,2022-11-27,12.5,2.53,,18:7
6852,2022-11-27,20.0,3.21,,15:54
6853,2022-11-27,50.0,4.83,,12:46
6854,2022-11-27,70.0,4.82,,11:48
6855,2022-11-27,20.0,3.83,,12:31
6856,2022-11-27,72.5,1.46,,17:36
6857,2022-11-27,80.0,2.39,,18:17
6858,2022-11-27,27.5,4.71,,22:39
6859,2022-11-27,32.5,1.26,,16:18
6860,2022-11-27,50.0,0.4,,20:48
6861,2022-11-27,35.0,0.96,,12:42
6862,2022-11-27,55.0,1.45,,19:59
6863,2022-11-27,12.5,3.53,,11:4
6864,2022-11-27,52.5,1.14,,16:40
6865,2022-11-27,60.0,0.5,,16:30
6866,2022-11-27,27.5,1.18,,16:45
6867,2022-11-27,25.0,2.04,,17:5
6868,2022-11-27,35.0,3.52,,12:45
6869,2022-11-27,20.0,3.24,,21:47
6870,2022-11-27,32.5,3.61,,21:1
6871,2022-11-27,25.0,2.74,,11:8
6872,2022-11-27,62.5,0.79,,16:39
6873,2022-11-27,40.0,0.06,,17:11
6874,2022-11-27,20.0,4.7,,13:3
6875,2022-11-27,80.0,4.22,,11:23
6876,2022-11-27,40.0,1.26,,15:22
6877,2022-11-27,80.0,2.83,,21:57
6878,2022-11-27,45.0,3.08,,11:1
6879,2022-11-27,65.0,3.87,,20:57
6880,2022-11-27,80.0,0.0,,21:34
6881,2022-11-27,23.0,0.45,,12:41
6882,2022-11-27,62.5,3.53,,12:1
6883,2022-11-27,30.0,2.96,,14:32
6884,2022-11-27,22.5,0.37,,15:13
6885,2022-11-27,65.0,2.87,,17:39
6886,2022-11-27,27.5,3.18,,16:48
6887,2022-11-27,12.5,2.0,,16:9
6888,2022-11-27,65.0,2.25,,18:49
6889,2022-11-27,50.0,4.21,,11:0
6890,2022-11-27,35.0,4.91,,13:4
6891,2022-11-27,45.0,0.01,,12:39
6892,2022-11-27,60.0,0.61,,13:2
6893,2022-11-27,12.5,2.39,,15:4
6894,2022-11-27,35.0,1.38,,22:6
6895,2022-11-27,28.0,4.57,,21:41
6896,2022-11-27,22.5,0.35,,16:4
6897,2022-11-27,62.5,1.24,,21:51
6898,2022-11-27,45.0,2.7,,15:21
6899,2022-11-27,52.5,4.91,,12:50
6900,2022-11-27,35.0,3.99,,19:22
6901,2022-11-27,72.5,1.42,,20:47
6902,2022-11-27,52.5,3.89,,12:4
6903,2022-11-27,30.0,3.85,,12:2
6904,2022-11-27,62.5,1.85,,13:6
6905,2022-11-27,12.5,1.26,,22:14
6906,2022-11-27,33.0,2.14,,11:43
6907,2022-11-27,35.0,2.22,,22:47
6908,2022-11-27,32.5,0.76,,16:41
6909,2022-11-27,20.0,3.86,,21:18
6910,2022-11-27,30.0,2.98,,22:50
6911,2022-11-27,37.5,1.79,,16:6
6912,2022-11-27,37.5,4.52,,21:37
6913,2022-11-27,42.5,2.27,,11:12
6914,2022-11-27,50.0,1.09,,13:20
6915,2022-11-27,50.0,2.9,,20:34
6916,2022-11-27,10.0,3.88,,15:13
6917,2022-11-27,62.5,4.3,,19:25
6918,2022-11-27,35.0,1.84,,20:53
6919,2022-11-28,10.0,3.46,,18:52
6920,2022-11-28,57.5,1.15,,12:8
6921,2022-11-28,70.0,0.43,,21:45
6922,2022-11-28,47.5,2.83,,14:37
6923,2022-11-28,62.5,2.45,,22:19
6924,2022-11-28,60.0,4.67,,22:18
6925,2022-11-28,50.5,4.84,,17:47
6926,2022-11-28,30.0,4.61,,22:29
6927,2022-11-28,20.0,4.5,,20:39
6928,2022-11-28,42.5,1.24,,17:27
6929,2022-11-28,37.5,3.1,,22:7
6930,2022-11-28,52.5,3.54,,18:36
6931,2022-11-28,60.0,1.44,,16:15
6932,2022-11-28,57.5,4.6,,20:15
6933,2022-11-28,42.5,1.05,,22:31
6934,2022-11-28,60.0,1.55,,20:2
6935,2022-11-28,20.0,4.98,,22:28
6936,2022-11-28,12.5,2.55,,22:10
6937,2022-11-28,67.5,2.3,,20:35
6938,2022-11-28,30.0,4.45,,19:11
6939,2022-11-28,27.5,4.31,,15:44
6940,2022-11-28,20.0,3.91,,19:32
6941,2022-11-28,27.5,3.45,,11:14
6942,2022-11-28,40.0,4.85,,14:1
6943,2022-11-28,37.5,4.13,,16:59
6944,2022-11-28,37.5,1.16,,14:59
6945,2022-11-28,20.0,4.92,,11:9
6946,2022-11-28,12.5,3.66,,18:28
6947,2022-11-28,60.0,0.24,,13:50
6948,2022-11-28,52.5,3.66,,14:30
6949,2022-11-28,45.0,2.89,,22:23
6950,2022-11-28,42.5,4.73,,19:52
6951,2022-11-28,65.0,0.43,,19:0
6952,2022-11-28,15.0,1.16,,13:23
6953,2022-11-28,35.0,1.31,,22:19
6954,2022-11-28,67.5,1.7,,12:33
6955,2022-11-28,50.0,2.44,,13:8
6956,2022-11-28,27.5,0.78,,19:47
6957,2022-11-28,35.0,3.06,,11:39
6958,2022-11-28,47.5,0.87,,20:58
6959,2022-11-28,12.5,3.04,,11:5
6960,2022-11-28,12.5,1.61,,21:31
6961,2022-11-28,27.5,1.33,,22:57
6962,2022-11-28,77.5,0.23,,22:25
6963,2022-11-28,50.0,0.89,,22:3
6964,2022-11-28,22.5,0.05,,21:0
6965,2022-11-28,65.0,2.39,,16:25
6966,2022-11-28,67.5,2.31,,13:24
6967,2022-11-28,45.0,3.58,,16:19
6968,2022-11-28,52.5,4.95,,20:10
6969,2022-11-28,62.5,1.56,,21:20
6970,2022-11-28,33.0,3.62,,17:6
6971,2022-11-28,25.0,3.36,,22:2
6972,2022-11-28,10.0,3.31,,12:1
6973,2022-11-28,35.0,0.89,,20:35
6974,2022-11-28,65.0,1.97,,11:32
6975,2022-11-28,55.0,4.05,,13:44
6976,2022-11-28,62.5,3.15,,14:39
6977,2022-11-28,50.0,4.27,,19:25
6978,2022-11-28,25.0,3.63,,21:14
6979,2022-11-28,27.5,0.61,,12:37
6980,2022-11-28,25.0,1.66,,12:6
6981,2022-11-28,57.5,4.93,,11:28
6982,2022-11-28,12.5,3.67,,13:37
6983,2022-11-28,47.5,1.66,,13:57
6984,2022-11-28,15.0,3.25,,15:44
6985,2022-11-28,67.5,1.77,,14:14
6986,2022-11-28,62.5,4.69,,14:18
6987,2022-11-28,60.0,4.39,,17:31
6988,2022-11-28,57.5,4.32,,12:23
6989,2022-11-28,30.0,4.98,,18:49
6990,2022-11-28,77.5,4.75,,16:48
6991,2022-11-28,27.5,0.06,,11:15
6992,2022-11-28,55.0,4.27,,12:12
6993,2022-11-28,25.0,4.85,,12:13
6994,2022-11-28,62.5,1.91,,22:19
6995,2022-11-28,57.5,1.56,,11:26
6996,2022-11-28,65.0,1.88,,11:51
6997,2022-11-28,25.0,2.16,,19:59
6998,2022-11-28,32.5,2.77,,21:12
6999,2022-11-28,87.5,2.73,,22:0
7000,2022-11-28,67.5,1.99,,12:18
7001,2022-11-28,42.5,1.56,,15:7
7002,2022-11-28,57.5,1.82,,12:27
7003,2022-11-28,25.0,2.29,,15:36
7004,2022-11-28,38.0,3.1,,22:15
7005,2022-11-28,87.5,4.44,,19:25
7006,2022-11-28,62.5,2.92,,17:1
7007,2022-11-28,27.5,3.08,,15:3
7008,2022-11-28,12.5,2.47,,21:43
7009,2022-11-28,47.5,1.06,,17:39
7010,2022-11-28,20.0,1.6,,19:32
7011,2022-11-28,18.0,2.47,,13:45
7012,2022-11-28,12.5,4.91,,14:45
7013,2022-11-28,27.5,2.93,,17:45
7014,2022-11-28,50.0,2.14,,14:34
7015,2022-11-28,20.0,4.16,,20:51
7016,2022-11-28,75.0,0.39,,22:26
7017,2022-11-28,52.5,4.95,,20:18
7018,2022-11-28,52.5,3.68,,19:50
7019,2022-11-28,42.5,1.83,,19:48
7020,2022-11-28,25.0,2.16,,17:41
7021,2022-11-28,12.5,1.42,,12:40
7022,2022-11-28,50.0,4.6,,15:4
7023,2022-11-28,25.0,3.29,,22:49
7024,2022-11-28,42.5,4.24,,11:19
7025,2022-11-28,42.5,1.26,,11:42
7026,2022-11-28,70.0,2.24,,13:2
7027,2022-11-28,47.5,2.43,,14:38
7028,2022-11-28,22.5,4.84,,14:27
7029,2022-11-28,60.0,1.22,,13:11
7030,2022-11-29,15.0,2.36,,22:43
7031,2022-11-29,10.0,3.45,,20:55
7032,2022-11-29,57.5,3.13,,20:20
7033,2022-11-29,10.0,1.79,,13:59
7034,2022-11-29,50.0,0.74,,18:42
7035,2022-11-29,20.0,2.28,,13:32
7036,2022-11-29,22.5,3.06,,12:29
7037,2022-11-29,52.5,0.23,,22:33
7038,2022-11-29,50.0,4.08,,20:14
7039,2022-11-29,57.5,1.04,,13:38
7040,2022-11-29,62.5,3.03,,20:41
7041,2022-11-29,12.5,0.1,,16:36
7042,2022-11-29,32.5,3.6,,12:36
7043,2022-11-29,35.0,3.54,,22:42
7044,2022-11-29,52.5,4.3,,21:52
7045,2022-11-29,60.5,4.41,,18:48
7046,2022-11-29,52.5,0.46,,17:9
7047,2022-11-29,67.5,4.15,,12:11
7048,2022-11-29,15.0,1.59,,11:38
7049,2022-11-29,10.0,1.0,,20:21
7050,2022-11-29,45.0,3.58,,19:21
7051,2022-11-29,70.0,0.96,,12:6
7052,2022-11-29,42.5,0.63,,17:59
7053,2022-11-29,37.5,1.41,,16:5
7054,2022-11-29,62.5,4.7,,17:10
7055,2022-11-29,47.5,0.83,,14:15
7056,2022-11-29,25.0,3.86,,15:41
7057,2022-11-29,35.0,3.2,,11:57
7058,2022-11-29,75.0,2.07,,12:55
7059,2022-11-29,35.0,0.46,,18:17
7060,2022-11-29,35.0,1.24,,12:44
7061,2022-11-29,52.5,3.36,,16:32
7062,2022-11-29,20.0,3.5,,17:13
7063,2022-11-29,20.0,4.09,,15:12
7064,2022-11-29,47.5,1.74,,20:33
7065,2022-11-29,10.0,1.49,,14:6
7066,2022-11-29,15.0,1.9,,18:51
7067,2022-11-29,22.5,3.17,,21:38
7068,2022-11-29,40.0,0.1,,21:27
7069,2022-11-29,10.0,0.65,,21:39
7070,2022-11-29,30.0,3.94,,13:44
7071,2022-11-29,15.0,4.33,,20:5
7072,2022-11-29,90.0,1.58,,12:21
7073,2022-11-29,47.5,1.11,,21:14
7074,2022-11-29,60.0,1.3,,17:49
7075,2022-11-29,57.5,3.93,,12:59
7076,2022-11-29,80.0,4.51,,16:47
7077,2022-11-29,40.0,3.46,,20:13
7078,2022-11-29,37.5,1.8,,22:25
7079,2022-11-29,40.0,0.88,,16:11
7080,2022-11-29,10.0,4.49,,21:45
7081,2022-11-29,35.0,1.79,,14:22
7082,2022-11-29,42.5,0.19,,15:41
7083,2022-11-29,80.0,4.2,,13:40
7084,2022-11-29,57.5,1.51,,12:44
7085,2022-11-29,42.5,4.94,,16:17
7086,2022-11-29,12.5,0.33,,16:30
7087,2022-11-29,20.0,0.84,,12:3
7088,2022-11-29,15.0,4.54,,12:6
7089,2022-11-29,42.5,0.41,,20:26
7090,2022-11-29,55.0,4.67,,13:18
7091,2022-11-29,32.5,4.43,,11:28
7092,2022-11-29,57.5,4.94,,16:11
7093,2022-11-29,15.0,0.85,,11:39
7094,2022-11-29,35.0,3.05,,22:42
7095,2022-11-29,47.5,1.34,,21:12
7096,2022-11-29,10.0,2.75,,19:55
7097,2022-11-29,12.5,2.12,,12:30
7098,2022-11-29,8.0,3.64,,16:40
7099,2022-11-29,45.0,0.71,,21:36
7100,2022-11-29,25.0,2.92,,12:31
7101,2022-11-29,35.0,2.65,,11:59
7102,2022-11-29,30.0,3.04,,18:49
7103,2022-11-29,82.5,4.26,,11:59
7104,2022-11-29,40.0,1.53,,17:10
7105,2022-11-29,20.0,4.63,,13:44
7106,2022-11-29,32.5,0.83,,12:21
7107,2022-11-29,25.0,2.45,,22:6
7108,2022-11-29,55.0,4.42,,11:49
7109,2022-11-29,67.5,0.55,,14:11
7110,2022-11-29,12.5,3.73,,14:0
7111,2022-11-29,55.0,0.58,,13:25
7112,2022-11-29,15.0,2.2,,13:46
7113,2022-11-29,30.0,4.16,,13:44
7114,2022-11-29,50.0,1.94,,22:42
7115,2022-11-29,27.5,0.63,,17:16
7116,2022-11-29,30.0,0.53,,18:27
7117,2022-11-29,32.5,3.06,,11:16
7118,2022-11-29,52.5,3.56,,19:3
7119,2022-11-29,67.5,4.84,,19:16
7120,2022-11-29,67.5,1.17,,18:55
7121,2022-11-29,62.5,3.55,,19:38
